run_dir,alpha,c_upd,roles,notes,seed,eval_return_end_mean,I_R_short,learned_0p5,eval_dbar_post,eval_occupied_post_mean,eval_CSR_mean,mean_update_fraction,final_VarTD,wall_seconds
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed37,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,37,-37.935829,-2.1614621778359524,0,1.482905,0.05,0.0,0.0,0.199721,17.63
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed38,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,38,-48.859032,-4.3722936135219514,0,2.236364,0.02,0.0,0.0,0.155888,21.19
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed39,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,39,-41.403404,-2.8632914687132605,0,1.83769,0.05,0.0,0.0,0.144562,17.43
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed40,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,40,-47.791695,-4.1562670330335365,0,2.034608,0.01,0.0,0.0,0.15311,21.28
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed41,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,41,-52.002693,-5.008563447739999,0,2.090013,0.09,0.0,0.0,0.177212,17.61
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed42,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,42,-32.929668,-1.1482265810146488,0,1.301915,0.12,0.0,0.0,0.188973,21.11
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed43,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,43,-45.941101,-3.781711017742795,0,1.901342,0.06,0.0,0.0,0.196734,17.65
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed44,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,44,-24.116262,0.635586741896552,1,0.587377,0.27,0.01,0.0,0.176125,21.12
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed45,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,45,-55.764484,-5.769941387642854,0,2.620531,0.05,0.0,0.0,0.159497,17.73
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed46,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,46,-48.82795,-4.3660026874369935,0,2.170199,0.03,0.0,0.0,0.149333,21.37
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed47,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,47,-48.206333,-4.240188820885505,0,2.149366,0.04,0.0,0.0,0.189548,21.25
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed48,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,48,-33.90836,-1.3463116151803973,0,1.181868,0.1,0.0,0.0,0.187309,17.81
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed49,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,49,-31.333796,-0.8252257190027384,0,0.944922,0.15,0.0,0.0,0.183311,21.25
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed50,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,50,-45.43737,-3.6797570093874112,0,2.003045,0.06,0.0,0.0,0.171124,17.55
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed51,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,51,-58.260506,-6.275130561712385,0,2.756351,0.04,0.0,0.0,0.192866,21.29
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed52,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,52,-32.18895,-0.9983069430313153,0,1.018505,0.11,0.0,0.0,0.169527,17.81
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed53,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,53,-42.496536,-3.0845388985151514,0,1.63671,0.09,0.0,0.0,0.131115,21.09
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed54,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,54,-40.854145,-2.7521226967391925,0,1.738216,0.07,0.0,0.0,0.159803,17.53
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed55,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,55,-33.998787,-1.364613834248813,0,1.248932,0.14,0.0,0.0,0.215461,21.5
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed56,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,56,-51.697968,-4.9468878010236095,0,2.368411,0.05,0.0,0.0,0.176114,17.62
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed57,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,57,-30.175451,-0.5907793263677485,0,0.97155,0.13,0.0,0.0,0.143594,21.19
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed58,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,58,-38.305313,-2.2362448988183425,0,1.522644,0.05,0.0,0.0,0.175874,21.02
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed59,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,59,-34.526134,-1.4713476672751424,0,1.219258,0.11,0.0,0.0,0.219154,17.65
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed60,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,60,-49.602921,-4.522855054690904,0,2.066565,0.03,0.0,0.0,0.187593,21.26
runs/stageB_completion_bridge_32seed/a0p9_c1p05_seed61,0.9,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,61,-34.865734,-1.5400819346469907,0,1.297794,0.1,0.0,0.0,0.147507,17.5
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed30,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,30,-23.72245,0.715293394730009,1,0.498272,0.35,0.0,0.128,0.304377,22.99
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed31,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,31,-23.796501,0.7003056408043531,1,0.493263,0.42,0.0,0.128,0.317487,20.34
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed32,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,32,-23.107851,0.839686834048236,1,0.493765,0.4,0.0,0.136,0.35135,21.45
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed33,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,33,-23.826612,0.6942112429102606,1,0.503591,0.41,0.0,0.136,0.358251,19.0
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed34,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,34,-24.691908,0.5190773011558728,1,0.501029,0.42,0.01,0.136,0.331866,21.35
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed35,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,35,-23.510611,0.7581691263724842,1,0.508047,0.37,0.0,0.136,0.310395,22.89
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed36,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,36,-23.929874,0.6733112490429115,1,0.507809,0.44,0.01,0.128,0.327215,18.59
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed37,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,37,-23.369799,0.7866691548093646,1,0.479903,0.36,0.0,0.136,0.330836,22.26
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed38,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,38,-22.610556,0.9403382106462422,1,0.514568,0.33,0.0,0.128,0.281239,21.25
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed39,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,39,-23.694227,0.7210056657195126,1,0.501315,0.39,0.0,0.136,0.34874,17.71
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed40,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,40,-24.552477,0.5472978183346837,1,0.491413,0.35,0.01,0.136,0.327925,21.31
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed41,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,41,-23.493498,0.761632758638487,1,0.465245,0.6,0.01,0.136,0.328688,17.69
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed42,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,42,-23.947311,0.669782039914046,1,0.516916,0.34,0.0,0.136,0.351199,21.91
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed43,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,43,-23.709097,0.7179960115504335,1,0.487987,0.45,0.01,0.128,0.321395,17.63
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed44,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,44,-25.211159,0.41398208011023413,0,0.511544,0.42,0.0,0.136,0.371412,20.93
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed45,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,45,-23.398876,0.7807840361628061,1,0.471821,0.5,0.03,0.144,0.377064,21.28
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed46,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,46,-25.732311,0.30850210098958325,0,0.546861,0.31,0.0,0.136,0.341711,17.83
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed47,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,47,-24.201557,0.618323227952259,1,0.589954,0.28,0.0,0.136,0.346847,21.13
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed48,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,48,-24.450815,0.5678739758422127,1,0.510035,0.3,0.0,0.136,0.35503,17.85
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed49,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,49,-23.07547,0.8462406747778233,1,0.469137,0.45,0.0,0.136,0.346373,21.07
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed50,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,50,-24.240961,0.6103479480007864,1,0.501359,0.35,0.0,0.144,0.353303,17.58
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed51,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,51,-24.79677,0.49785347092870424,0,0.518823,0.31,0.01,0.136,0.315685,21.18
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed52,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,52,-23.486792,0.7629900377815831,1,0.513688,0.31,0.0,0.128,0.359296,17.69
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed53,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,53,-24.318213,0.5947123189577651,1,0.501863,0.39,0.01,0.144,0.406327,21.27
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed54,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,54,-23.80368,0.6988526275373845,1,0.50967,0.34,0.01,0.136,0.353658,17.7
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed55,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,55,-23.569069,0.7463373601710022,1,0.507122,0.34,0.0,0.128,0.347906,20.99
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed56,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,56,-24.54141,0.5495377539560156,1,0.513495,0.3,0.0,0.136,0.375211,21.47
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed57,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,57,-23.345789,0.7915287241839174,1,0.494437,0.41,0.01,0.136,0.346883,17.93
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed58,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,58,-23.512314,0.7578244430470007,1,0.54982,0.24,0.0,0.136,0.346352,21.27
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed59,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,59,-23.635416,0.7329088783178809,1,0.509396,0.29,0.0,0.128,0.3293,18.1
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed60,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,60,-22.428164,0.9772539364839512,1,0.493906,0.39,0.0,0.128,0.332696,21.12
runs/stageB_completion_bridge_32seed/a1p0_c0p9_seed61,1.0,0.9,enabled_anchor,highest 8-seed P=1 point,61,-23.006605,0.8601787941022113,1,0.479926,0.36,0.0,0.128,0.28784,17.52
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed30,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,30,-23.427847,0.7749203716750862,1,0.530573,0.3,0.0,0.112,0.244308,18.69
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed31,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,31,-24.267441,0.6049884562457607,1,0.503655,0.42,0.0,0.112,0.231614,21.66
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed32,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,32,-23.469006,0.7665898837164352,1,0.516936,0.4,0.0,0.12,0.232295,21.72
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed33,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,33,-24.24369,0.6097956046095676,1,0.541068,0.42,0.01,0.112,0.228205,18.35
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed34,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,34,-24.991922,0.4583551501214287,0,0.514756,0.34,0.01,0.112,0.247141,21.61
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed35,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,35,-23.99247,0.660641961055844,1,0.507383,0.43,0.0,0.112,0.226524,18.13
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed36,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,36,-23.785103,0.7026125700726226,1,0.512602,0.4,0.0,0.104,0.21996,21.51
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed37,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,37,-24.906092,0.4757269468485356,0,0.534644,0.21,0.0,0.112,0.235814,17.69
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed38,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,38,-23.609653,0.738123250904161,1,0.478943,0.42,0.01,0.112,0.210686,21.2
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed39,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,39,-23.866781,0.6860811286992486,1,0.489237,0.46,0.03,0.104,0.19411,17.54
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed40,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,40,-23.660875,0.7277560346399657,1,0.54853,0.26,0.0,0.112,0.216832,21.18
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed41,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,41,-22.639496,0.9344808204879931,1,0.482614,0.45,0.0,0.112,0.259099,17.67
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed42,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,42,-22.994686,0.8625911725851471,1,0.477942,0.42,0.01,0.104,0.212743,20.98
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed43,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,43,-23.253031,0.8103027323490464,1,0.492037,0.34,0.0,0.112,0.251829,17.53
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed44,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,44,-24.489985,0.5599460569583627,1,0.53021,0.32,0.01,0.112,0.234132,21.18
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed45,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,45,-23.987793,0.6615885752151438,1,0.51133,0.32,0.0,0.112,0.241793,21.19
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed46,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,46,-24.828213,0.49148947926506115,0,0.502824,0.43,0.0,0.112,0.207301,17.79
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed47,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,47,-23.937328,0.6718025764015991,1,0.479795,0.46,0.01,0.112,0.222209,21.1
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed48,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,48,-23.872213,0.6849817042576591,1,0.498861,0.39,0.0,0.112,0.204442,17.65
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed49,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,49,-23.308544,0.7990670274473578,1,0.497815,0.44,0.01,0.104,0.218654,21.32
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed50,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,50,-24.668644,0.5237858818276595,1,0.492202,0.42,0.02,0.112,0.245446,17.34
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed51,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,51,-25.126745,0.43106728165890035,0,0.542658,0.32,0.0,0.104,0.220357,21.08
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed52,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,52,-23.73218,0.7133240648668518,1,0.476376,0.32,0.0,0.112,0.262396,17.66
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed53,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,53,-24.116997,0.635437979568759,1,0.513789,0.36,0.01,0.12,0.274671,21.27
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed54,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,54,-22.888937,0.8839945295942923,1,0.48731,0.43,0.01,0.104,0.221474,17.61
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed55,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,55,-24.785099,0.500215654775868,1,0.473809,0.41,0.02,0.112,0.279117,21.28
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed56,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,56,-24.230585,0.6124480267942202,1,0.485032,0.45,0.0,0.112,0.242445,21.06
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed57,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,57,-23.602844,0.7395013770129212,1,0.498939,0.32,0.01,0.12,0.238503,17.74
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed58,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,58,-24.398228,0.5785174650008795,1,0.507904,0.39,0.01,0.112,0.238991,21.13
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed59,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,59,-24.008125,0.6574734246727281,1,0.490758,0.4,0.0,0.112,0.255528,17.43
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed60,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,60,-23.305237,0.7997363567235611,1,0.481782,0.4,0.0,0.112,0.242619,21.35
runs/stageB_completion_bridge_32seed/a1p0_c1p0_seed61,1.0,1.0,boundary_proxy;edge_max,closest current point to 0.5 and top of physical domain,61,-23.465858,0.7672270317543814,1,0.554428,0.25,0.0,0.112,0.214296,17.65
runs/stageB_completion_bridge_32seed/a1p0_c1p05_seed30,1.0,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,30,-31.533842,-0.8657145742756142,0,1.090769,0.18,0.0,0.0,0.160021,21.16
runs/stageB_completion_bridge_32seed/a1p0_c1p05_seed31,1.0,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,31,-40.789528,-2.739044362950126,0,1.674736,0.06,0.0,0.0,0.167437,17.61
runs/stageB_completion_bridge_32seed/a1p0_c1p05_seed32,1.0,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,32,-54.874275,-5.589765111368338,0,2.593673,0.01,0.0,0.0,0.157527,20.95
runs/stageB_completion_bridge_32seed/a1p0_c1p05_seed33,1.0,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,33,-45.084736,-3.6083846900693777,0,1.913378,0.02,0.0,0.0,0.149455,17.77
runs/stageB_completion_bridge_32seed/a1p0_c1p05_seed34,1.0,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,34,-46.062859,-3.8063545599296655,0,1.997356,0.04,0.0,0.0,0.169821,21.5
runs/stageB_completion_bridge_32seed/a1p0_c1p05_seed35,1.0,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,35,-39.52478,-2.4830622451939157,0,1.573191,0.01,0.0,0.0,0.134089,22.99
runs/stageB_completion_bridge_32seed/a1p0_c1p05_seed36,1.0,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,36,-48.696552,-4.339408031182205,0,2.191283,0.06,0.0,0.0,0.167604,19.63
runs/stageB_completion_bridge_32seed/a1p0_c1p05_seed37,1.0,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,37,-37.935829,-2.1614621778359524,0,1.482905,0.05,0.0,0.0,0.199721,22.05
runs/stageB_completion_bridge_32seed/a1p0_c1p05_seed38,1.0,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,38,-48.859032,-4.3722936135219514,0,2.236364,0.02,0.0,0.0,0.155888,18.63
runs/stageB_completion_bridge_32seed/a1p0_c1p05_seed39,1.0,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,39,-41.403404,-2.8632914687132605,0,1.83769,0.05,0.0,0.0,0.144562,22.29
runs/stageB_completion_bridge_32seed/a1p0_c1p05_seed40,1.0,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,40,-47.791695,-4.1562670330335365,0,2.034608,0.01,0.0,0.0,0.15311,17.82
runs/stageB_completion_bridge_32seed/a1p0_c1p05_seed41,1.0,1.05,gateoff_control,diagnostic gate-off control beyond physical domain,41,-52.002693,-5.008563447739999,0,2.090013,0.09,0.0,0.0,0.177212,21.33
