condition,phase,family,metric_horizon,alpha,c_upd,seed,runtime_sec,support_mode,support_total,borrow_limit,borrow_interest,total_timesteps,eval_done_count,eval_return_end_mean,eval_len_end_mean,eval_CSR_post,eval_CSR_pre,eval_dbar_post_mean,eval_dbar_pre_mean,eval_occupied_post_mean,eval_occupied_pre_mean,eval_max_tilde_post_mean,eval_max_tilde_pre_mean,eval_episodes_per_env,eval_t_eval,eval_done_per_env_min,eval_done_per_env_max,mean_update_fraction,final_executed_updates,final_energy,total_support_injected,total_debt_charge,max_debt_level,final_vartd,train_final_return_end_mean,I_R_full,learned_R_full_0p5
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,50,2.964943138000308,frontload,0.6,0.0,0.0,1000000,100.0,-22.350814819335938,26.0,0.0,0.009999999776482582,0.5025433301925659,0.5018978118896484,0.3199999928474426,0.3400000035762787,0.7109492421150208,0.7137373685836792,4.0,104.0,4.0,4.0,0.16987179219722748,53.0,0.772124707698822,0.6000000238418579,0.0,0.0,5.194427967071533,-22.714452743530273,1.9805523807744627,1.0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,51,2.863907046999884,frontload,0.6,0.0,0.0,1000000,100.0,-23.353681564331055,26.0,0.0,0.0,0.4875481128692627,0.48766446113586426,0.35999998450279236,0.3999999761581421,0.7073200941085815,0.709362804889679,4.0,104.0,4.0,4.0,0.1666666716337204,52.0,0.3850548565387726,0.6000000238418579,0.0,0.0,5.386355876922607,-23.552453994750977,1.5756730189640125,1.0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,52,2.7982006700003694,frontload,0.6,0.0,0.0,1000000,100.0,-22.67215919494629,26.0,0.0,0.0,0.45767009258270264,0.46320840716362,0.5399999618530273,0.4399999976158142,0.6681650876998901,0.6644872426986694,4.0,104.0,4.0,4.0,0.1666666716337204,52.0,0.7609426975250244,0.6000000238418579,0.0,0.0,5.352779388427734,-23.433128356933594,1.8508185887549355,1.0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,53,3.042199237999739,frontload,0.6,0.0,0.0,1000000,100.0,-23.801918029785156,26.0,0.0,0.0,0.5225367546081543,0.5248368382453918,0.4099999964237213,0.3400000035762787,0.7459039688110352,0.7465074062347412,4.0,104.0,4.0,4.0,0.1666666716337204,52.0,0.6253150701522827,0.6000000238418579,0.0,0.0,5.568811893463135,-23.87148666381836,1.3947100994346464,1.0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,54,2.799831634001748,frontload,0.6,0.0,0.0,1000000,100.0,-23.765268325805664,26.0,0.0,0.0,0.4867120683193207,0.4904550015926361,0.5,0.4099999964237213,0.7162826657295227,0.7201513648033142,4.0,104.0,4.0,4.0,0.16987179219722748,53.0,0.2346305549144745,0.6000000238418579,0.0,0.0,5.3632073402404785,-22.63797378540039,1.4095063909976207,1.0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,55,2.8365856209984486,frontload,0.6,0.0,0.0,1000000,100.0,-23.26350212097168,26.0,0.0,0.009999999776482582,0.4881397485733032,0.49621111154556274,0.29999998211860657,0.3100000023841858,0.6915991306304932,0.702180027961731,4.0,104.0,4.0,4.0,0.1666666716337204,52.0,0.18110448122024536,0.6000000238418579,0.0,0.0,5.131302833557129,-23.633867263793945,1.6120804436373106,1.0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,56,2.804997208999339,frontload,0.6,0.0,0.0,1000000,100.0,-22.556800842285156,26.0,0.0,0.0,0.48923259973526,0.48966488242149353,0.429999977350235,0.41999998688697815,0.6980316042900085,0.6918325424194336,4.0,104.0,4.0,4.0,0.17307692766189575,54.0,0.6585638523101807,0.6000000238418579,0.0,0.0,5.144217491149902,-23.44389533996582,1.8973912928933818,1.0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,57,2.8012034210005368,frontload,0.6,0.0,0.0,1000000,100.0,-23.109691619873047,26.0,0.0,0.0,0.48175546526908875,0.4767836332321167,0.3700000047683716,0.429999977350235,0.6643247604370117,0.6687251329421997,4.0,104.0,4.0,4.0,0.16987179219722748,53.0,0.6891731023788452,0.6000000238418579,0.0,0.0,5.3091230392456055,-23.287879943847656,1.6741771258090414,1.0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,58,3.0037691370016546,frontload,0.6,0.0,0.0,1000000,100.0,-22.365497589111328,26.0,0.019999999552965164,0.009999999776482582,0.4877696633338928,0.4945557713508606,0.44999998807907104,0.4699999988079071,0.6963549852371216,0.7054007649421692,4.0,104.0,4.0,4.0,0.16346153616905212,51.0,0.6943079233169556,0.6000000238418579,0.0,0.0,5.109773635864258,-23.2490234375,1.974624623686158,1.0
enabled_full__support__t1m__a1p00__c0p90,extension_full,support,full,1.0,0.9,59,2.9162550310011284,frontload,0.6,0.0,0.0,1000000,100.0,-24.27935028076172,26.0,0.0,0.0,0.5254483222961426,0.5211412906646729,0.3100000023841858,0.29999998211860657,0.7300260663032532,0.7248300909996033,4.0,104.0,4.0,4.0,0.16346153616905212,51.0,0.9511479139328003,0.6000000238418579,0.0,0.0,4.889434337615967,-23.095884323120117,1.201960199163441,1.0
