run_dir,alpha,c_upd,candidate_type,stageB_classification,stageB_in_domain_bracket_lo,stageB_in_domain_bracket_hi_or_gateoff,seed,eval_return_end_mean,I_R_full,learned_R_full_0p5,eval_dbar_post,eval_occupied_post_mean,eval_CSR_mean,mean_update_fraction,final_executed_updates_mean,final_energy,final_VarTD,wall_seconds
runs/stageC_subset_refine_full_32seed/a0p3_c0p9_seed57,0.3,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,57,-23.268236,1.6101692725575634,1,0.485699,0.34,0.0,0.041667,13.0,0.487476,0.221463,21.62
runs/stageC_subset_refine_full_32seed/a0p3_c0p9_seed58,0.3,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,58,-23.273108,1.6082023390037443,1,0.505724,0.36,0.01,0.041667,13.0,0.109765,0.191138,20.46
runs/stageC_subset_refine_full_32seed/a0p3_c0p9_seed59,0.3,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,59,-23.900829,1.3547775653302934,1,0.52168,0.33,0.0,0.038462,12.0,0.686734,0.163669,21.87
runs/stageC_subset_refine_full_32seed/a0p3_c0p9_seed60,0.3,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,60,-23.122141,1.6691510372425482,1,0.523345,0.29,0.0,0.038462,12.0,0.329328,0.198181,20.5
runs/stageC_subset_refine_full_32seed/a0p3_c0p9_seed61,0.3,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,61,-23.058657,1.6947809242972829,1,0.478784,0.39,0.0,0.038462,12.0,0.706653,0.183619,22.05
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed30,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,30,-23.131189,1.665498160642598,1,0.484481,0.35,0.0,0.038462,12.0,0.545876,0.225455,21.97
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed31,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,31,-23.745667,1.4174198773331101,1,0.537665,0.34,0.0,0.035256,11.0,0.722449,0.181597,20.85
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed32,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,32,-23.152863,1.6567478901488617,1,0.510262,0.39,0.01,0.035256,11.0,0.849618,0.17162,21.67
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed33,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,33,-23.085697,1.683864281584788,1,0.483208,0.42,0.0,0.038462,12.0,0.851675,0.20097,21.75
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed34,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,34,-22.687962,1.8444386487909354,1,0.515878,0.3,0.0,0.035256,11.0,0.136242,0.192951,20.4
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed35,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,35,-24.446396,1.1345201683359234,1,0.486313,0.41,0.0,0.038462,12.0,0.294995,0.212142,21.92
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed36,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,36,-24.054358,1.2927945313433615,1,0.499657,0.4,0.02,0.035256,11.0,0.793349,0.181787,21.68
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed37,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,37,-24.757816,1.0087930650250805,1,0.503741,0.45,0.0,0.038462,12.0,0.051655,0.182089,20.28
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed38,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,38,-22.662016,1.8549136196422065,1,0.498829,0.33,0.01,0.038462,12.0,0.170794,0.184906,22.0
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed39,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,39,-23.925556,1.3447947315894706,1,0.5036,0.4,0.0,0.035256,11.0,0.583018,0.172831,20.64
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed40,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,40,-24.640726,1.0560648732797409,1,0.496356,0.45,0.01,0.038462,12.0,0.330233,0.184423,21.55
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed41,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,41,-22.896852,1.7601051615049483,1,0.515359,0.42,0.0,0.035256,11.0,0.792637,0.17279,21.94
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed42,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,42,-22.861992,1.774178910209,1,0.45962,0.54,0.01,0.038462,12.0,0.231574,0.187367,20.93
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed43,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,43,-23.460632,1.5324947758374012,1,0.515311,0.31,0.0,0.038462,12.0,0.144409,0.196049,21.81
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed44,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,44,-24.306215,1.191114321149542,1,0.501941,0.28,0.0,0.038462,12.0,0.189498,0.186216,22.06
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed45,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,45,-24.392614,1.1562331446067602,1,0.504516,0.42,0.0,0.038462,12.0,0.099891,0.184538,20.55
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed46,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,46,-25.110596,0.8663680200504491,1,0.511312,0.41,0.0,0.038462,12.0,0.147793,0.176723,21.58
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed47,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,47,-23.076969,1.6873879671467211,1,0.467075,0.5,0.01,0.038462,12.0,0.33737,0.202065,21.82
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed48,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,48,-24.665443,1.046086076758856,1,0.515698,0.28,0.0,0.035256,11.0,0.704588,0.195473,20.54
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed49,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,49,-24.807968,0.9885455995917574,1,0.57036,0.27,0.0,0.035256,11.0,0.576437,0.197526,21.64
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed50,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,50,-23.721317,1.4272505078822697,1,0.498013,0.39,0.0,0.038462,12.0,0.346199,0.178534,20.63
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed51,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,51,-24.6329,1.0592244016032617,1,0.536279,0.34,0.0,0.035256,11.0,0.624122,0.17123,22.02
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed52,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,52,-23.244577,1.6197209312090035,1,0.468206,0.46,0.0,0.038462,12.0,0.633161,0.200538,21.88
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed53,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,53,-24.223139,1.224653929506911,1,0.512386,0.39,0.0,0.041667,13.0,0.228691,0.23463,20.79
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed54,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,54,-23.437712,1.541748083935418,1,0.50025,0.35,0.01,0.035256,11.0,0.731821,0.176566,21.72
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed55,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,55,-24.092514,1.2773901149477265,1,0.478986,0.48,0.01,0.035256,11.0,0.73727,0.137646,21.85
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed56,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,56,-23.796835,1.3967622303540808,1,0.513186,0.35,0.0,0.035256,11.0,0.762728,0.198841,20.68
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed57,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,57,-24.088398,1.279051834674229,1,0.496398,0.37,0.0,0.038462,12.0,0.207054,0.204726,22.54
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed58,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,58,-24.323982,1.1839413924856037,1,0.494372,0.39,0.0,0.035256,11.0,0.650169,0.159909,21.63
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed59,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,59,-24.588305,1.0772283839170091,1,0.515396,0.36,0.0,0.038462,12.0,0.104121,0.174922,21.01
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed60,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,60,-23.969673,1.3269837283887627,1,0.601466,0.24,0.0,0.035256,11.0,0.660903,0.174657,22.31
runs/stageC_subset_refine_full_32seed/a0p3_c0p95_seed61,0.3,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,61,-23.867222,1.3683454503761077,1,0.483568,0.44,0.02,0.038462,12.0,0.136281,0.188247,21.56
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed30,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,30,-23.480734,1.5243791563179268,1,0.484223,0.49,0.02,0.035256,11.0,0.2418,0.195823,20.73
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed31,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,31,-23.869175,1.3675569813222073,1,0.520883,0.33,0.0,0.032051,10.0,1.0,0.180051,21.94
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed32,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,32,-23.060526,1.6940263678908611,1,0.485596,0.43,0.01,0.035256,11.0,0.3646,0.175739,21.09
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed33,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,33,-23.740747,1.4194061895426329,1,0.484375,0.39,0.0,0.035256,11.0,0.379057,0.170572,21.84
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed34,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,34,-24.354031,1.1718099502937493,1,0.522476,0.41,0.0,0.035256,11.0,0.287052,0.193751,21.56
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed35,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,35,-24.325117,1.1834831680226356,1,0.467856,0.49,0.0,0.035256,11.0,0.553975,0.179271,20.67
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed36,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,36,-24.73373,1.0185171129678736,1,0.525724,0.35,0.01,0.035256,11.0,0.156329,0.177383,21.74
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed37,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,37,-24.628531,1.0609882629941974,1,0.531662,0.39,0.01,0.035256,11.0,0.572967,0.176425,22.17
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed38,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,38,-22.329233,1.9892654359067135,1,0.481394,0.39,0.0,0.032051,10.0,0.973627,0.152103,20.66
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed39,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,39,-24.017731,1.3075816568104675,1,0.530725,0.43,0.0,0.035256,11.0,0.083925,0.172809,21.84
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed40,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,40,-24.327597,1.1824819374779976,1,0.522414,0.33,0.0,0.035256,11.0,0.58171,0.156095,21.74
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed41,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,41,-23.604517,1.4744052367587266,1,0.479705,0.43,0.0,0.035256,11.0,0.191509,0.195455,20.96
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed42,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,42,-23.066469,1.6916270480816753,1,0.481505,0.38,0.0,0.035256,11.0,0.675012,0.161661,21.88
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed43,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,43,-23.51889,1.5089747399222933,1,0.560775,0.29,0.0,0.035256,11.0,0.192016,0.171691,21.03
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed44,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,44,-24.896896,0.9526434101266393,1,0.503,0.32,0.01,0.035256,11.0,0.223482,0.177948,21.91
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed45,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,45,-23.795218,1.3974150488180652,1,0.506331,0.42,0.01,0.035256,11.0,0.349935,0.170025,21.62
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed46,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,46,-24.925476,0.941105035543685,1,0.509963,0.35,0.0,0.035256,11.0,0.422666,0.166867,20.71
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed47,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,47,-23.010332,1.7142907896479243,1,0.476928,0.51,0.01,0.035256,11.0,0.394835,0.187195,21.62
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed48,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,48,-24.597116,1.07367118942959,1,0.600163,0.24,0.0,0.032051,10.0,0.346868,0.195224,21.61
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed49,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,49,-23.495646,1.5183588539463027,1,0.478688,0.47,0.0,0.035256,11.0,0.517428,0.192075,21.16
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed50,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,50,-25.112644,0.8655411974071365,1,0.505485,0.36,0.0,0.035256,11.0,0.498383,0.16269,22.05
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed51,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,51,-25.231567,0.8175293667378305,1,0.527395,0.34,0.01,0.032051,10.0,0.967556,0.15428,22.23
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed52,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,52,-23.261038,1.613075263468975,1,0.500249,0.4,0.0,0.032051,10.0,0.876209,0.188003,20.89
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed53,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,53,-23.68935,1.4401562888582427,1,0.511989,0.35,0.0,0.035256,11.0,0.222846,0.175303,22.07
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed54,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,54,-24.385405,1.1591435764601024,1,0.512111,0.39,0.01,0.032051,10.0,0.497006,0.160602,21.97
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed55,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,55,-24.990692,0.9147759019956794,1,0.50686,0.28,0.01,0.035256,11.0,0.369674,0.136756,20.98
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed56,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,56,-23.817831,1.3882856833721449,1,0.516111,0.36,0.0,0.035256,11.0,0.234403,0.1681,21.87
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed57,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,57,-23.751505,1.4150629483332746,1,0.479333,0.44,0.03,0.035256,11.0,0.037289,0.186135,20.97
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed58,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,58,-24.348751,1.173941602421041,1,0.503154,0.36,0.01,0.035256,11.0,0.187758,0.158401,21.95
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed59,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,59,-25.004667,0.9091338871322496,1,0.568307,0.24,0.0,0.035256,11.0,0.041148,0.128871,22.66
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed60,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,60,-23.567331,1.489418042820371,1,0.52472,0.34,0.0,0.032051,10.0,0.909841,0.159217,20.78
runs/stageC_subset_refine_full_32seed/a0p3_c1p0_seed61,0.3,1.000,edge_censored,edge_censored_gt_1p0,1.000,1.050,61,-23.720907,1.4274160338997293,1,0.491282,0.51,0.0,0.035256,11.0,0.072754,0.16534,22.27
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed30,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,30,-23.323008,1.58805661151286,1,0.484721,0.36,0.0,0.054487,17.0,0.350585,0.394648,21.86
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed31,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,31,-24.193876,1.2364680462116353,1,0.504229,0.44,0.0,0.054487,17.0,0.638773,0.38405,20.86
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed32,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,32,-24.107103,1.2715002147801022,1,0.491322,0.45,0.0,0.054487,17.0,0.691911,0.388111,21.87
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed33,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,33,-24.328548,1.1820979978618886,1,0.509459,0.37,0.0,0.054487,17.0,0.309805,0.381308,22.06
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed34,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,34,-24.489374,1.1171690044861589,1,0.52713,0.35,0.0,0.057692,18.0,0.079261,0.410516,20.98
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed35,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,35,-23.242546,1.6205408905784215,1,0.500593,0.38,0.0,0.057692,18.0,0.374652,0.451992,21.96
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed36,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,36,-23.661963,1.4512130231025884,1,0.551455,0.42,0.0,0.048077,15.0,0.907855,0.304501,22.07
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed37,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,37,-24.365639,1.1671235453896565,1,0.492543,0.43,0.0,0.054487,17.0,0.544689,0.369905,20.85
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed38,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,38,-22.046534,2.103397239833474,1,0.455443,0.4,0.01,0.054487,17.0,0.372759,0.40685,21.73
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed39,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,39,-23.549116,1.4967718389375335,1,0.488619,0.41,0.01,0.051282,16.0,0.360012,0.322176,20.69
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed40,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,40,-23.739799,1.4197889179927594,1,0.53373,0.32,0.0,0.054487,17.0,0.523537,0.392857,21.78
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed41,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,41,-23.878332,1.3638600990249314,1,0.470858,0.49,0.02,0.054487,17.0,0.921622,0.419357,22.11
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed42,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,42,-23.657507,1.4530120083069853,1,0.483849,0.47,0.0,0.057692,18.0,0.28084,0.452506,20.76
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed43,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,43,-23.451576,1.5361508822133023,1,0.511188,0.31,0.01,0.054487,17.0,0.713726,0.354652,22.1
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed44,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,44,-25.355185,0.7676220613076079,1,0.524684,0.33,0.01,0.060897,19.0,0.303722,0.563621,21.84
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed45,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,45,-22.752451,1.8184030211324254,1,0.481012,0.44,0.01,0.057692,18.0,0.46451,0.456345,20.82
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed46,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,46,-25.68989,0.6324942913710084,1,0.538148,0.37,0.0,0.057692,18.0,0.158033,0.395256,21.93
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed47,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,47,-23.509663,1.5126998827591343,1,0.466068,0.42,0.0,0.054487,17.0,0.511866,0.379395,21.71
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed48,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,48,-23.839285,1.3796242317170466,1,0.488881,0.3,0.0,0.057692,18.0,0.302785,0.431183,20.71
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed49,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,49,-22.673447,1.850298673531019,1,0.465796,0.34,0.0,0.057692,18.0,0.079818,0.383364,22.18
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed50,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,50,-23.853489,1.3738897645170367,1,0.500491,0.35,0.01,0.054487,17.0,0.2059,0.359064,20.61
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed51,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,51,-24.769211,1.004192652905669,1,0.511178,0.28,0.0,0.054487,17.0,0.557488,0.380983,22.23
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed52,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,52,-22.637312,1.8648871677771723,1,0.463933,0.47,0.01,0.054487,17.0,0.752864,0.429937,22.05
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed53,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,53,-23.154003,1.656287647075924,1,0.508399,0.39,0.01,0.054487,17.0,0.535828,0.375472,20.88
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed54,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,54,-23.197819,1.6385981641953515,1,0.475394,0.44,0.0,0.051282,16.0,0.436254,0.310316,22.02
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed55,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,55,-23.462866,1.5315928609032397,1,0.471719,0.48,0.02,0.057692,18.0,0.241208,0.421084,22.79
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed56,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,56,-24.41585,1.1468522603587001,1,0.492096,0.36,0.0,0.054487,17.0,0.424916,0.410975,20.48
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed57,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,57,-23.132895,1.6648094109211653,1,0.480535,0.34,0.0,0.057692,18.0,0.218718,0.455982,22.75
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed58,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,58,-22.499907,1.9203605883359887,1,0.530341,0.32,0.0,0.054487,17.0,0.393761,0.36149,20.57
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed59,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,59,-24.734304,1.0182853765434292,1,0.537298,0.28,0.0,0.054487,17.0,0.916982,0.347966,22.34
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed60,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,60,-23.667915,1.4488100697954591,1,0.497423,0.32,0.0,0.051282,16.0,0.636663,0.309152,20.92
runs/stageC_subset_refine_full_32seed/a0p4_c0p9_seed61,0.4,0.900,edge_censored,edge_censored_gt_1p0,1.000,1.050,61,-23.63933,1.4603504629883832,1,0.476309,0.44,0.0,0.054487,17.0,0.537686,0.380902,21.42
runs/stageC_subset_refine_full_32seed/a0p4_c0p95_seed30,0.4,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,30,-23.165226,1.6517566751394468,1,0.501528,0.26,0.0,0.051282,16.0,0.719672,0.365124,22.34
runs/stageC_subset_refine_full_32seed/a0p4_c0p95_seed31,0.4,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,31,-24.084311,1.280701846462912,1,0.513692,0.38,0.0,0.051282,16.0,0.877125,0.34236,21.29
runs/stageC_subset_refine_full_32seed/a0p4_c0p95_seed32,0.4,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,32,-24.568716,1.0851368940536608,1,0.498474,0.37,0.0,0.054487,17.0,0.247342,0.392382,21.64
runs/stageC_subset_refine_full_32seed/a0p4_c0p95_seed33,0.4,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,33,-23.635332,1.4619645435196178,1,0.509038,0.36,0.01,0.051282,16.0,0.560938,0.306481,21.76
runs/stageC_subset_refine_full_32seed/a0p4_c0p95_seed34,0.4,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,34,-24.406179,1.15075665576079,1,0.498278,0.36,0.0,0.051282,16.0,0.55412,0.336408,20.98
runs/stageC_subset_refine_full_32seed/a0p4_c0p95_seed35,0.4,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,35,-23.614571,1.4703462158330083,1,0.492257,0.45,0.01,0.051282,16.0,0.670372,0.340188,21.46
runs/stageC_subset_refine_full_32seed/a0p4_c0p95_seed36,0.4,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,36,-24.047005,1.2957630991638125,1,0.50279,0.41,0.01,0.051282,16.0,0.557301,0.325185,21.9
runs/stageC_subset_refine_full_32seed/a0p4_c0p95_seed37,0.4,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,37,-25.272257,0.8011019188098927,1,0.529302,0.27,0.0,0.051282,16.0,0.391368,0.333979,20.94
runs/stageC_subset_refine_full_32seed/a0p4_c0p95_seed38,0.4,0.950,edge_censored,edge_censored_gt_1p0,1.000,1.050,38,-22.801323,1.7986723198511734,1,0.458428,0.48,0.0,0.051282,16.0,0.156345,0.337736,22.0
